station,freq,lon,lat,phi_min,phi_max,azimuth,skew,n_skew,elliptic,tip_mag_re,tip_mag_im,tip_ang_re,tip_ang_im
10470,1.0547,142.63604999999998,-21.949616666666667,48.043967118889469,48.446979371768592,17.804770002459968,0.39172652152683335,0.7834530430536667,0.0041766846272788998,0.012266621485971759,0.018378454585048793,-40.168922012641303,173.01089648277662
10480,1.0547,142.61196666666666,-21.919566666666668,43.863603831208003,44.817193717996304,69.449360832665548,0.68271679235249594,1.3654335847049919,0.010753059434983135,0.020998222648702915,0.017585502150400056,-123.76126520568316,-30.447521478073227
10490,1.0547,142.59601666666669,-21.87605,47.036890246219265,48.956403240201716,-43.722578761748991,1.2882302959544354,2.5764605919088708,0.019996323954172709,0.012978693566229384,0.018964442316453559,71.955037971612512,-1.8441375020486681
10500,1.0547,142.57698333333332,-21.836383333333334,45.341896326684044,47.195128899034167,31.764921697786136,-0.028441233313454828,-0.056882466626909656,0.020026930494358126,0.0029807092245378447,0.012850086642980117,-143.70610903017638,74.421196527739411
10510,1.0547,142.555,-21.788500000000003,44.070904099005013,44.941977981135928,-53.895544945042033,0.14096780123155184,0.28193560246310367,0.0097859305504416905,0.020123499714444031,0.010446744261545569,7.9997790204548922,176.87402096040549
10520,1.0547,142.52395,-21.7574,44.510087786948468,45.976045475114134,-1.6647289390383389,-0.1280586125197534,-0.25611722503950679,0.01620090985565726,0.014288292463198534,0.014762670974448526,-129.85503142472763,158.83383821247244
10530,1.0547,142.48794999999998,-21.723783333333333,44.572358909464249,47.012291273934132,-10.487647743712584,-0.28617691380662214,-0.57235382761324427,0.026641280603069563,0.030518475417559702,0.019321303950929399,-5.9899698185172028,126.72956790434465
10540,1.0547,142.44496666666666,-21.698433333333334,45.397685113750853,46.217749292537661,-27.946338199724366,-0.19223519621392959,-0.38447039242785919,0.0089511574561776941,0.01400767008969875,0.011441812414208599,-106.21578454018017,-148.03072249836347
10550,1.0547,142.40095,-21.676583333333333,42.263892966241741,44.0678056988815,10.47036512203122,-0.3797100083816059,-0.7594200167632118,0.020895137713402987,0.0043650207594360876,0.0023439587387860499,122.32964829789485,-19.806832653798406
10560,1.0547,142.35895,-21.655966666666664,35.884838394201907,39.154985330670669,-20.540420145856054,0.11434118360329623,0.22868236720659246,0.04357881954065472,0.010754591586973445,0.014492102593425014,33.705538003561642,-147.98381376517446
10570,1.0547,142.31793333333334,-21.633,36.721809610615317,41.193496671879629,26.472993730098427,-0.19962717127504429,-0.39925434255008857,0.057391638108325774,0.083585877668530234,0.067357827372765675,119.70796459490715,104.69357708943802
10580,1.0547,142.27996666666667,-21.605033333333335,37.892218210834983,39.888758956788678,-37.716785225648927,0.60798314132548581,1.2159662826509716,0.025668753706333675,0.017651067033905454,0.011221665818122941,-106.49647278614663,-86.062676329552687
10590,1.0547,142.228,-21.58663333333333,33.790596650933502,37.304207655093755,-15.775963275965077,0.19336550450983325,0.38673100901966651,0.049421487807124853,0.0,0.0,-180.0,-180.0
10600,1.0547,142.19001666666668,-21.574183333333334,30.817105854933093,35.205446958872791,-34.246845886980175,0.94369088009606772,1.8873817601921354,0.066467304230351701,0.0,0.0,-180.0,-180.0
10610,1.0547,142.14403333333334,-21.559133333333335,29.426786160524781,36.294917795116497,-29.297333862312232,1.0348447295622942,2.0696894591245885,0.10450324963009704,0.040859684354349779,0.019711111550120661,8.9621278669376903,164.58455118478901
10620,1.0547,142.09808333333334,-21.544666666666668,27.654561786621922,31.77946046913673,-46.210595148274415,0.83416953286749995,1.6683390657349999,0.069402987143700176,0.049726204689709633,0.010531209455979365,70.65268134044652,92.90029444567044
10630,1.0547,142.05101666666667,-21.535866666666667,26.950766759523468,32.035307840897595,-41.615507371934712,0.017800285499733764,0.035600570999467528,0.086199007406704622,0.077003857246720445,0.010969300999075556,-37.027481619998028,-40.867825448601799
10640,1.0547,142.00298333333333,-21.530483333333333,27.183129924476798,30.274016726220577,-12.219423162253557,-0.59905524071076843,-1.1981104814215369,0.053794644912222828,0.0,0.0,-180.0,-180.0
10650,1.0547,141.9795,-21.512316666666667,25.182575890489964,26.284392456434194,-1.5483918461824042,-0.36613689033438107,-0.73227378066876214,0.021408227477421989,0.027773080488703895,0.015329818278011029,97.898784834641461,-7.0760191653814202
10660,1.0547,141.98489999999998,-21.486083333333333,24.103490036162597,25.453920811602078,35.979725453999336,0.92385036438171253,1.8477007287634251,0.027249825048121804,0.019534398511926624,0.02249172653732143,-73.552265654439793,-173.00592597735599
10670,1.0547,142.00103333333334,-21.443483333333333,24.019996346414672,26.682661823714337,-13.942709656564487,0.42914209763749012,0.85828419527498023,0.052515303406091424,0.0,0.0,-180.0,-180.0
